query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order
upregulated	FALSE	1	115	1013	9	0.00888450148075025	0.0782608695652174	KEGG:04080	KEGG	Neuroactive ligand-receptor interaction	17242	270
upregulated	FALSE	1	103	1013	9	0.00888450148075025	0.087378640776699	KEGG:04071	KEGG	Sphingolipid signaling pathway	17242	267
upregulated	FALSE	1	88	1013	7	0.0069101678183613	0.0795454545454545	KEGG:04066	KEGG	HIF-1 signaling pathway	17242	264
upregulated	FALSE	1	79	1013	6	0.00592300098716683	0.0759493670886076	KEGG:04064	KEGG	NF-kappa B signaling pathway	17242	263
upregulated	FALSE	1	118	1013	14	0.0138203356367226	0.11864406779661	KEGG:04210	KEGG	Apoptosis	17242	296
upregulated	FALSE	1	122	1013	12	0.0118460019743337	0.0983606557377049	KEGG:04148	KEGG	Efferocytosis	17242	292
upregulated	FALSE	1	72	1013	4	0.00394866732477789	0.0555555555555556	KEGG:04146	KEGG	Peroxisome	17242	291
upregulated	FALSE	1	107	1013	5	0.00493583415597236	0.0467289719626168	KEGG:04145	KEGG	Phagosome	17242	290
upregulated	FALSE	1	226	1013	10	0.00987166831194472	0.0442477876106195	KEGG:04144	KEGG	Endocytosis	17242	289
upregulated	FALSE	1	225	1013	9	0.00888450148075025	0.04	KEGG:04142	KEGG	Lysosome biogenesis	17242	288
upregulated	FALSE	1	162	1013	6	0.00592300098716683	0.037037037037037	KEGG:04141	KEGG	Protein processing in endoplasmic reticulum	17242	287
upregulated	FALSE	1	156	1013	16	0.0157946692991115	0.102564102564103	KEGG:04140	KEGG	Autophagy - animal	17242	286
upregulated	FALSE	1	99	1013	6	0.00592300098716683	0.0606060606060606	KEGG:04137	KEGG	Mitophagy - animal	17242	283
upregulated	FALSE	1	95	1013	9	0.00888450148075025	0.0947368421052632	KEGG:04380	KEGG	Osteoclast differentiation	17242	318
upregulated	FALSE	1	47	1013	6	0.00592300098716683	0.127659574468085	KEGG:04370	KEGG	VEGF signaling pathway	17242	316
upregulated	FALSE	1	96	1013	11	0.0108588351431392	0.114583333333333	KEGG:04350	KEGG	TGF-beta signaling pathway	17242	313
upregulated	FALSE	1	48	1013	4	0.00394866732477789	0.0833333333333333	KEGG:04330	KEGG	Notch signaling pathway	17242	310
upregulated	FALSE	1	112	1013	9	0.00888450148075025	0.0803571428571429	KEGG:04261	KEGG	Adrenergic signaling in cardiomyocytes	17242	306
upregulated	FALSE	1	56	1013	5	0.00493583415597236	0.0892857142857143	KEGG:04260	KEGG	Cardiac muscle contraction	17242	305
upregulated	FALSE	1	110	1013	8	0.00789733464955577	0.0727272727272727	KEGG:04217	KEGG	Necroptosis	17242	303
upregulated	FALSE	1	37	1013	5	0.00493583415597236	0.135135135135135	KEGG:04216	KEGG	Ferroptosis	17242	302
upregulated	FALSE	1	102	1013	11	0.0108588351431392	0.107843137254902	KEGG:04613	KEGG	Neutrophil extracellular trap formation	17242	336
upregulated	FALSE	1	95	1013	12	0.0118460019743337	0.126315789473684	KEGG:04611	KEGG	Platelet activation	17242	334
upregulated	FALSE	1	69	1013	4	0.00394866732477789	0.0579710144927536	KEGG:04540	KEGG	Gap junction	17242	331
upregulated	FALSE	1	132	1013	15	0.0148075024679171	0.113636363636364	KEGG:04530	KEGG	Tight junction	17242	330
upregulated	FALSE	1	88	1013	6	0.00592300098716683	0.0681818181818182	KEGG:04514	KEGG	Cell adhesion molecule (CAM) interaction	17242	325
upregulated	FALSE	1	101	1013	9	0.00888450148075025	0.0891089108910891	KEGG:04668	KEGG	TNF signaling pathway	17242	355
upregulated	FALSE	1	75	1013	8	0.00789733464955577	0.106666666666667	KEGG:04666	KEGG	Fc gamma R-mediated phagocytosis	17242	354
upregulated	FALSE	1	47	1013	6	0.00592300098716683	0.127659574468085	KEGG:04664	KEGG	Fc epsilon RI signaling pathway	17242	353
upregulated	FALSE	1	53	1013	6	0.00592300098716683	0.113207547169811	KEGG:04662	KEGG	B cell receptor signaling pathway	17242	352
upregulated	FALSE	1	81	1013	5	0.00493583415597236	0.0617283950617284	KEGG:04660	KEGG	T cell receptor signaling pathway	17242	351
upregulated	FALSE	1	66	1013	8	0.00789733464955577	0.121212121212121	KEGG:04659	KEGG	Th17 cell differentiation	17242	350
upregulated	FALSE	1	56	1013	4	0.00394866732477789	0.0714285714285714	KEGG:04658	KEGG	Th1 and Th2 cell differentiation	17242	349
upregulated	FALSE	1	67	1013	8	0.00789733464955577	0.119402985074627	KEGG:04650	KEGG	Natural killer cell mediated cytotoxicity	17242	347
upregulated	FALSE	1	80	1013	7	0.0069101678183613	0.0875	KEGG:04625	KEGG	C-type lectin receptor signaling pathway	17242	343
upregulated	FALSE	1	133	1013	6	0.00592300098716683	0.0451127819548872	KEGG:04621	KEGG	NOD-like receptor signaling pathway	17242	339
upregulated	FALSE	1	70	1013	6	0.00592300098716683	0.0857142857142857	KEGG:04620	KEGG	Toll-like receptor signaling pathway	17242	338
upregulated	FALSE	1	44	1013	4	0.00394866732477789	0.0909090909090909	KEGG:04730	KEGG	Long-term depression	17242	372
upregulated	FALSE	1	97	1013	8	0.00789733464955577	0.0824742268041237	KEGG:04728	KEGG	Dopaminergic synapse	17242	371
upregulated	FALSE	1	49	1013	7	0.0069101678183613	0.142857142857143	KEGG:04727	KEGG	GABAergic synapse	17242	370
upregulated	FALSE	1	75	1013	8	0.00789733464955577	0.106666666666667	KEGG:04725	KEGG	Cholinergic synapse	17242	368
upregulated	FALSE	1	80	1013	10	0.00987166831194472	0.125	KEGG:04724	KEGG	Glutamatergic synapse	17242	367
upregulated	FALSE	1	104	1013	5	0.00493583415597236	0.0480769230769231	KEGG:04723	KEGG	Retrograde endocannabinoid signaling	17242	366
upregulated	FALSE	1	106	1013	13	0.0128331688055281	0.122641509433962	KEGG:04722	KEGG	Neurotrophin signaling pathway	17242	365
upregulated	FALSE	1	52	1013	6	0.00592300098716683	0.115384615384615	KEGG:04720	KEGG	Long-term potentiation	17242	363
upregulated	FALSE	1	210	1013	17	0.016781836130306	0.080952380952381	KEGG:04714	KEGG	Thermogenesis	17242	362
upregulated	FALSE	1	65	1013	4	0.00394866732477789	0.0615384615384615	KEGG:04713	KEGG	Circadian entrainment	17242	361
upregulated	FALSE	1	31	1013	6	0.00592300098716683	0.193548387096774	KEGG:04710	KEGG	Circadian rhythm	17242	358
upregulated	FALSE	1	72	1013	10	0.00987166831194472	0.138888888888889	KEGG:04670	KEGG	Leukocyte transendothelial migration	17242	356
upregulated	FALSE	1	49	1013	5	0.00493583415597236	0.102040816326531	KEGG:04918	KEGG	Thyroid hormone synthesis	17242	389
upregulated	FALSE	1	56	1013	8	0.00789733464955577	0.142857142857143	KEGG:04917	KEGG	Prolactin signaling pathway	17242	388
upregulated	FALSE	1	75	1013	6	0.00592300098716683	0.08	KEGG:04916	KEGG	Melanogenesis	17242	387
upregulated	FALSE	1	94	1013	8	0.00789733464955577	0.0851063829787234	KEGG:04915	KEGG	Estrogen signaling pathway	17242	386
upregulated	FALSE	1	94	1013	5	0.00493583415597236	0.0531914893617021	KEGG:04914	KEGG	Progesterone-mediated oocyte maturation	17242	385
upregulated	FALSE	1	35	1013	5	0.00493583415597236	0.142857142857143	KEGG:04913	KEGG	Ovarian steroidogenesis	17242	384
upregulated	FALSE	1	76	1013	7	0.0069101678183613	0.0921052631578947	KEGG:04912	KEGG	GnRH signaling pathway	17242	383
upregulated	FALSE	1	51	1013	4	0.00394866732477789	0.0784313725490196	KEGG:04911	KEGG	Insulin secretion	17242	382
upregulated	FALSE	1	140	1013	13	0.0128331688055281	0.0928571428571429	KEGG:04814	KEGG	Motor proteins	17242	379
upregulated	FALSE	1	76	1013	8	0.00789733464955577	0.105263157894737	KEGG:04750	KEGG	Inflammatory mediator regulation of TRP channels	17242	377
upregulated	FALSE	1	116	1013	9	0.00888450148075025	0.0775862068965517	KEGG:04934	KEGG	Cushing syndrome	17242	405
upregulated	FALSE	1	137	1013	11	0.0108588351431392	0.0802919708029197	KEGG:04932	KEGG	Non-alcoholic fatty liver disease	17242	403
upregulated	FALSE	1	30	1013	5	0.00493583415597236	0.166666666666667	KEGG:04930	KEGG	Type II diabetes mellitus	17242	401
upregulated	FALSE	1	40	1013	6	0.00592300098716683	0.15	KEGG:04929	KEGG	GnRH secretion	17242	400
upregulated	FALSE	1	90	1013	4	0.00394866732477789	0.0444444444444444	KEGG:04928	KEGG	Parathyroid hormone synthesis, secretion and action	17242	399
upregulated	FALSE	1	46	1013	4	0.00394866732477789	0.0869565217391304	KEGG:04927	KEGG	Cortisol synthesis and secretion	17242	398
upregulated	FALSE	1	69	1013	8	0.00789733464955577	0.115942028985507	KEGG:04925	KEGG	Aldosterone synthesis and secretion	17242	396
upregulated	FALSE	1	81	1013	9	0.00888450148075025	0.111111111111111	KEGG:04922	KEGG	Glucagon signaling pathway	17242	393
upregulated	FALSE	1	324	1013	20	0.0197433366238894	0.0617283950617284	KEGG:05010	KEGG	Alzheimer disease	17242	427
upregulated	FALSE	1	34	1013	6	0.00592300098716683	0.176470588235294	KEGG:04979	KEGG	Cholesterol metabolism	17242	424
upregulated	FALSE	1	27	1013	4	0.00394866732477789	0.148148148148148	KEGG:04973	KEGG	Carbohydrate digestion and absorption	17242	418
upregulated	FALSE	1	57	1013	7	0.0069101678183613	0.12280701754386	KEGG:04972	KEGG	Pancreatic secretion	17242	417
upregulated	FALSE	1	46	1013	5	0.00493583415597236	0.108695652173913	KEGG:04971	KEGG	Gastric acid secretion	17242	416
upregulated	FALSE	1	53	1013	5	0.00493583415597236	0.0943396226415094	KEGG:04970	KEGG	Salivary secretion	17242	415
upregulated	FALSE	1	23	1013	4	0.00394866732477789	0.173913043478261	KEGG:04960	KEGG	Aldosterone-regulated sodium reabsorption	17242	410
upregulated	FALSE	1	155	1013	10	0.00987166831194472	0.0645161290322581	KEGG:05130	KEGG	Pathogenic Escherichia coli infection	17242	443
upregulated	FALSE	1	58	1013	4	0.00394866732477789	0.0689655172413793	KEGG:05120	KEGG	Epithelial cell signaling in Helicobacter pylori infection	17242	442
upregulated	FALSE	1	44	1013	4	0.00394866732477789	0.0909090909090909	KEGG:05110	KEGG	Vibrio cholerae infection	17242	440
upregulated	FALSE	1	109	1013	8	0.00789733464955577	0.073394495412844	KEGG:05034	KEGG	Alcoholism	17242	438
upregulated	FALSE	1	49	1013	4	0.00394866732477789	0.0816326530612245	KEGG:05031	KEGG	Amphetamine addiction	17242	435
upregulated	FALSE	1	228	1013	10	0.00987166831194472	0.043859649122807	KEGG:05020	KEGG	Prion disease	17242	432
upregulated	FALSE	1	119	1013	13	0.0128331688055281	0.109243697478992	KEGG:05017	KEGG	Spinocerebellar ataxia	17242	431
upregulated	FALSE	1	264	1013	10	0.00987166831194472	0.0378787878787879	KEGG:05016	KEGG	Huntington disease	17242	430
upregulated	FALSE	1	315	1013	16	0.0157946692991115	0.0507936507936508	KEGG:05014	KEGG	Amyotrophic lateral sclerosis	17242	429
upregulated	FALSE	1	236	1013	9	0.00888450148075025	0.038135593220339	KEGG:05012	KEGG	Parkinson disease	17242	428
upregulated	FALSE	1	114	1013	11	0.0108588351431392	0.0964912280701754	KEGG:05164	KEGG	Influenza A	17242	461
upregulated	FALSE	1	177	1013	16	0.0157946692991115	0.0903954802259887	KEGG:05163	KEGG	Human cytomegalovirus infection	17242	460
upregulated	FALSE	1	99	1013	7	0.0069101678183613	0.0707070707070707	KEGG:05162	KEGG	Measles	17242	459
upregulated	FALSE	1	134	1013	13	0.0128331688055281	0.0970149253731343	KEGG:05161	KEGG	Hepatitis B	17242	458
upregulated	FALSE	1	114	1013	9	0.00888450148075025	0.0789473684210526	KEGG:05160	KEGG	Hepatitis C	17242	457
upregulated	FALSE	1	118	1013	5	0.00493583415597236	0.0423728813559322	KEGG:05152	KEGG	Tuberculosis	17242	456
upregulated	FALSE	1	74	1013	6	0.00592300098716683	0.0810810810810811	KEGG:05142	KEGG	Chagas disease	17242	450
upregulated	FALSE	1	113	1013	13	0.0128331688055281	0.115044247787611	KEGG:05135	KEGG	Yersinia infection	17242	448
upregulated	FALSE	1	219	1013	17	0.016781836130306	0.0776255707762557	KEGG:05132	KEGG	Salmonella infection	17242	445
upregulated	FALSE	1	81	1013	10	0.00987166831194472	0.123456790123457	KEGG:05210	KEGG	Colorectal cancer	17242	477
upregulated	FALSE	1	197	1013	11	0.0108588351431392	0.0558375634517767	KEGG:05208	KEGG	Chemical carcinogenesis - reactive oxygen species	17242	476
upregulated	FALSE	1	138	1013	14	0.0138203356367226	0.101449275362319	KEGG:05207	KEGG	Chemical carcinogenesis - receptor activation	17242	475
upregulated	FALSE	1	148	1013	16	0.0157946692991115	0.108108108108108	KEGG:05206	KEGG	MicroRNAs in cancer	17242	474
upregulated	FALSE	1	158	1013	12	0.0118460019743337	0.0759493670886076	KEGG:05203	KEGG	Viral carcinogenesis	17242	471
upregulated	FALSE	1	133	1013	12	0.0118460019743337	0.0902255639097744	KEGG:05202	KEGG	Transcriptional misregulation in cancer	17242	470
upregulated	FALSE	1	177	1013	8	0.00789733464955577	0.0451977401129944	KEGG:05171	KEGG	Coronavirus disease - COVID-19	17242	468
upregulated	FALSE	1	167	1013	16	0.0157946692991115	0.0958083832335329	KEGG:05170	KEGG	Human immunodeficiency virus 1 infection	17242	467
upregulated	FALSE	1	157	1013	14	0.0138203356367226	0.089171974522293	KEGG:05169	KEGG	Epstein-Barr virus infection	17242	466
upregulated	FALSE	1	135	1013	8	0.00789733464955577	0.0592592592592593	KEGG:05168	KEGG	Herpes simplex virus 1 infection	17242	465
upregulated	FALSE	1	147	1013	15	0.0148075024679171	0.102040816326531	KEGG:05167	KEGG	Kaposi sarcoma-associated herpesvirus infection	17242	464
upregulated	FALSE	1	183	1013	13	0.0128331688055281	0.0710382513661202	KEGG:05166	KEGG	Human T-cell leukemia virus 1 infection	17242	463
upregulated	FALSE	1	63	1013	9	0.00888450148075025	0.142857142857143	KEGG:05223	KEGG	Non-small cell lung cancer	17242	490
upregulated	FALSE	1	73	1013	9	0.00888450148075025	0.123287671232877	KEGG:05220	KEGG	Chronic myeloid leukemia	17242	487
upregulated	FALSE	1	36	1013	5	0.00493583415597236	0.138888888888889	KEGG:05219	KEGG	Bladder cancer	17242	486
upregulated	FALSE	1	58	1013	7	0.0069101678183613	0.120689655172414	KEGG:05218	KEGG	Melanoma	17242	485
upregulated	FALSE	1	49	1013	6	0.00592300098716683	0.122448979591837	KEGG:05217	KEGG	Basal cell carcinoma	17242	484
upregulated	FALSE	1	86	1013	7	0.0069101678183613	0.0813953488372093	KEGG:05215	KEGG	Prostate cancer	17242	482
upregulated	FALSE	1	65	1013	7	0.0069101678183613	0.107692307692308	KEGG:05214	KEGG	Glioma	17242	481
upregulated	FALSE	1	53	1013	7	0.0069101678183613	0.132075471698113	KEGG:05213	KEGG	Endometrial cancer	17242	480
upregulated	FALSE	1	71	1013	9	0.00888450148075025	0.126760563380282	KEGG:05212	KEGG	Pancreatic cancer	17242	479
upregulated	FALSE	1	63	1013	4	0.00394866732477789	0.0634920634920635	KEGG:05211	KEGG	Renal cell carcinoma	17242	478
upregulated	FALSE	1	112	1013	12	0.0118460019743337	0.107142857142857	KEGG:05418	KEGG	Fluid shear stress and atherosclerosis	17242	511
upregulated	FALSE	1	158	1013	15	0.0148075024679171	0.0949367088607595	KEGG:05417	KEGG	Lipid and atherosclerosis	17242	510
upregulated	FALSE	1	174	1013	12	0.0118460019743337	0.0689655172413793	KEGG:05415	KEGG	Diabetic cardiomyopathy	17242	508
upregulated	FALSE	1	54	1013	6	0.00592300098716683	0.111111111111111	KEGG:05322	KEGG	Systemic lupus erythematosus	17242	500
upregulated	FALSE	1	68	1013	9	0.00888450148075025	0.132352941176471	KEGG:05235	KEGG	PD-L1 expression and PD-1 checkpoint pathway in cancer	17242	496
upregulated	FALSE	1	81	1013	8	0.00789733464955577	0.0987654320987654	KEGG:05231	KEGG	Choline metabolism in cancer	17242	495
upregulated	FALSE	1	59	1013	8	0.00789733464955577	0.135593220338983	KEGG:05230	KEGG	Central carbon metabolism in cancer	17242	494
