GO.ID	Term	Annotated	Significant	Expected	weight01
GO:2000427	positive regulation of apoptotic cell cl...	6	2	0.4	0.05562
GO:0014820	tonic smooth muscle contraction	6	2	0.4	0.05562
GO:0061311	cell surface receptor signaling pathway ...	6	2	0.4	0.05562
GO:0002692	negative regulation of cellular extravas...	6	2	0.4	0.05562
GO:0046985	positive regulation of hemoglobin biosyn...	6	2	0.4	0.05562
GO:0070189	kynurenine metabolic process	6	2	0.4	0.05562
GO:0021891	olfactory bulb interneuron development	6	2	0.4	0.05562
GO:0001781	neutrophil apoptotic process	6	2	0.4	0.05562
GO:2000826	regulation of heart morphogenesis	6	2	0.4	0.05562
GO:0055059	asymmetric neuroblast division	6	2	0.4	0.05562
GO:0031077	post-embryonic camera-type eye developme...	6	2	0.4	0.05562
GO:0021603	cranial nerve formation	6	2	0.4	0.05562
GO:0060059	embryonic retina morphogenesis in camera...	6	2	0.4	0.05562
GO:1903416	response to glycoside	6	2	0.4	0.05562
GO:0007166	cell surface receptor signaling pathway	2043	194	136.19	0.05581
GO:0021987	cerebral cortex development	104	11	6.93	0.05677
GO:0071260	cellular response to mechanical stimulus	63	8	4.2	0.05686
GO:0007566	embryo implantation	53	7	3.53	0.05846
GO:0007417	central nervous system development	781	86	52.06	0.05896
GO:1904888	cranial skeletal system development	55	10	3.67	0.06109
GO:0086002	cardiac muscle cell action potential inv...	43	7	2.87	0.06150
GO:0048546	digestive tract morphogenesis	33	6	2.2	0.06156
GO:0050892	intestinal absorption	26	5	1.73	0.06166
GO:0051932	synaptic transmission, GABAergic	33	5	2.2	0.06174
GO:0008045	motor neuron axon guidance	21	4	1.4	0.06178
GO:0043011	myeloid dendritic cell differentiation	14	3	0.93	0.06188
GO:0050995	negative regulation of lipid catabolic p...	14	3	0.93	0.06188
GO:0051152	positive regulation of smooth muscle cel...	14	3	0.93	0.06188
GO:0060716	labyrinthine layer blood vessel developm...	14	3	0.93	0.06188
GO:0032930	positive regulation of superoxide anion ...	14	3	0.93	0.06188
GO:0010457	centriole-centriole cohesion	14	3	0.93	0.06188
GO:0045907	positive regulation of vasoconstriction	14	3	0.93	0.06188
GO:0007249	canonical NF-kappaB signal transduction	291	25	19.4	0.06232
GO:0021915	neural tube development	134	12	8.93	0.06292
GO:0035116	embryonic hindlimb morphogenesis	23	4	1.53	0.06306
GO:0021983	pituitary gland development	23	4	1.53	0.06306
GO:0022038	corpus callosum development	23	4	1.53	0.06306
GO:0097421	liver regeneration	23	4	1.53	0.06306
GO:0099171	presynaptic modulation of chemical synap...	23	4	1.53	0.06306
GO:0032729	positive regulation of type II interfero...	43	6	2.87	0.06395
GO:0007623	circadian rhythm	163	18	10.87	0.06426
GO:1903522	regulation of blood circulation	175	31	11.67	0.06515
GO:0035051	cardiocyte differentiation	124	19	8.27	0.06586
GO:0031344	regulation of cell projection organizati...	541	46	36.06	0.06590
GO:0051606	detection of stimulus	140	17	9.33	0.06611
GO:0009914	hormone transport	218	21	14.53	0.06621
GO:0014013	regulation of gliogenesis	67	11	4.47	0.06621
GO:1903825	organic acid transmembrane transport	121	14	8.07	0.06625
GO:0046546	development of primary male sexual chara...	107	13	7.13	0.06626
GO:0001562	response to protozoan	17	6	1.13	0.06634
GO:0050953	sensory perception of light stimulus	116	12	7.73	0.06639
GO:0002793	positive regulation of peptide secretion	72	9	4.8	0.06640
GO:0014072	response to isoquinoline alkaloid	13	5	0.87	0.06640
GO:0022898	regulation of transmembrane transporter ...	61	8	4.07	0.06642
GO:0007622	rhythmic behavior	33	6	2.2	0.06643
GO:0097707	ferroptosis	18	5	1.2	0.06643
GO:0055002	striated muscle cell development	127	12	8.47	0.06645
GO:0071600	otic vesicle morphogenesis	8	4	0.53	0.06646
GO:0046545	development of primary female sexual cha...	85	9	5.67	0.06647
GO:0030431	sleep	10	4	0.67	0.06647
GO:0032928	regulation of superoxide anion generatio...	15	4	1	0.06649
GO:0003264	regulation of cardioblast proliferation	8	3	0.53	0.06654
GO:0042492	gamma-delta T cell differentiation	8	3	0.53	0.06654
GO:0001977	renal system process involved in regulat...	9	3	0.6	0.06654
GO:0072077	renal vesicle morphogenesis	10	3	0.67	0.06655
GO:0045601	regulation of endothelial cell different...	28	4	1.87	0.06656
GO:0038094	Fc-gamma receptor signaling pathway	17	3	1.13	0.06659
GO:0071501	cellular response to sterol depletion	17	3	1.13	0.06659
GO:0060606	tube closure	80	7	5.33	0.06660
GO:0071384	cellular response to corticosteroid stim...	51	5	3.4	0.06661
GO:0019835	cytolysis	7	2	0.47	0.06661
GO:0042454	ribonucleoside catabolic process	7	2	0.47	0.06661
GO:0090715	immunological memory formation process	7	2	0.47	0.06661
GO:0021559	trigeminal nerve development	7	2	0.47	0.06661
GO:0072386	plus-end-directed organelle transport al...	7	2	0.47	0.06661
GO:0015858	nucleoside transport	8	2	0.53	0.06662
GO:0060767	epithelial cell proliferation involved i...	9	2	0.6	0.06662
GO:0044406	adhesion of symbiont to host	10	2	0.67	0.06663
GO:0035672	oligopeptide transmembrane transport	15	2	1	0.06666
GO:1903556	negative regulation of tumor necrosis fa...	45	3	3	0.06674
GO:0030834	regulation of actin filament depolymeriz...	47	3	3.13	0.06675
GO:1990849	vacuolar localization	66	2	4.4	0.06693
GO:0045944	positive regulation of transcription by ...	932	75	62.13	0.06901
GO:0032355	response to estradiol	83	14	5.53	0.06960
GO:0070848	response to growth factor	585	63	39	0.07076
GO:0045742	positive regulation of epidermal growth ...	24	4	1.6	0.07185
GO:0060038	cardiac muscle cell proliferation	45	12	3	0.07215
GO:0000086	G2/M transition of mitotic cell cycle	135	13	9	0.07234
GO:0045670	regulation of osteoclast differentiation	49	12	3.27	0.07335
GO:1903779	regulation of cardiac conduction	15	3	1	0.07365
GO:0060307	regulation of ventricular cardiac muscle...	15	3	1	0.07365
GO:0031643	positive regulation of myelination	15	3	1	0.07365
GO:0110025	DNA strand resection involved in replica...	15	3	1	0.07365
GO:0045591	positive regulation of regulatory T cell...	15	3	1	0.07365
GO:0070212	protein poly-ADP-ribosylation	15	3	1	0.07365
GO:0009954	proximal/distal pattern formation	15	3	1	0.07365
GO:0050927	positive regulation of positive chemotax...	21	6	1.4	0.07401
GO:0002695	negative regulation of leukocyte activat...	130	13	8.67	0.07405
GO:0003228	atrial cardiac muscle tissue development	15	5	1	0.07411
GO:0045823	positive regulation of heart contraction	20	5	1.33	0.07416
GO:0001773	myeloid dendritic cell activation	21	5	1.4	0.07417
GO:0035590	purinergic nucleotide receptor signaling...	14	4	0.93	0.07425
GO:0048385	regulation of retinoic acid receptor sig...	14	4	0.93	0.07425
GO:0070168	negative regulation of biomineral tissue...	19	4	1.27	0.07431
GO:0071305	cellular response to vitamin D	20	4	1.33	0.07432
GO:0033631	cell-cell adhesion mediated by integrin	14	3	0.93	0.07441
GO:1902065	response to L-glutamate	14	3	0.93	0.07441
GO:2001016	positive regulation of skeletal muscle c...	7	2	0.47	0.07450
GO:0048755	branching morphogenesis of a nerve	7	2	0.47	0.07450
GO:0046073	dTMP metabolic process	7	2	0.47	0.07450
GO:0001973	G protein-coupled adenosine receptor sig...	7	2	0.47	0.07450
GO:0060363	cranial suture morphogenesis	7	2	0.47	0.07450
GO:0006020	inositol metabolic process	7	2	0.47	0.07450
GO:0071313	cellular response to caffeine	7	2	0.47	0.07450
GO:0099542	trans-synaptic signaling by endocannabin...	7	2	0.47	0.07450
GO:0099502	calcium-dependent activation of synaptic...	7	2	0.47	0.07450
GO:0099509	regulation of presynaptic cytosolic calc...	7	2	0.47	0.07450
GO:1902463	protein localization to cell leading edg...	7	2	0.47	0.07450
GO:0060449	bud elongation involved in lung branchin...	7	2	0.47	0.07450
GO:0060430	lung saccule development	7	2	0.47	0.07450
GO:0007221	positive regulation of transcription of ...	7	2	0.47	0.07450
GO:1903589	positive regulation of blood vessel endo...	7	2	0.47	0.07450
GO:0007208	phospholipase C-activating serotonin rec...	7	2	0.47	0.07450
GO:0002036	regulation of L-glutamate import across ...	7	2	0.47	0.07450
GO:0003162	atrioventricular node development	7	2	0.47	0.07450
GO:2001204	regulation of osteoclast development	7	2	0.47	0.07450
GO:0003266	regulation of secondary heart field card...	7	2	0.47	0.07450
GO:0007501	mesodermal cell fate specification	7	2	0.47	0.07450
GO:0032909	regulation of transforming growth factor...	7	2	0.47	0.07450
GO:0007614	short-term memory	7	2	0.47	0.07450
GO:0002315	marginal zone B cell differentiation	7	2	0.47	0.07450
GO:0042487	regulation of odontogenesis of dentin-co...	7	2	0.47	0.07450
GO:0031652	positive regulation of heat generation	7	2	0.47	0.07450
GO:0060501	positive regulation of epithelial cell p...	7	2	0.47	0.07450
GO:0086103	G protein-coupled receptor signaling pat...	7	2	0.47	0.07450
GO:0009222	pyrimidine ribonucleotide catabolic proc...	7	2	0.47	0.07450
GO:0042754	negative regulation of circadian rhythm	7	2	0.47	0.07450
GO:0060982	coronary artery morphogenesis	7	2	0.47	0.07450
GO:0051901	positive regulation of mitochondrial dep...	7	2	0.47	0.07450
GO:0002524	hypersensitivity	7	2	0.47	0.07450
GO:1905939	regulation of gonad development	7	2	0.47	0.07450
GO:0045586	regulation of gamma-delta T cell differe...	7	2	0.47	0.07450
GO:0033137	negative regulation of peptidyl-serine p...	7	2	0.47	0.07450
GO:0010886	positive regulation of cholesterol stora...	7	2	0.47	0.07450
GO:0030853	negative regulation of granulocyte diffe...	7	2	0.47	0.07450
GO:0016198	axon choice point recognition	7	2	0.47	0.07450
GO:0048387	negative regulation of retinoic acid rec...	7	2	0.47	0.07450
GO:2000822	regulation of behavioral fear response	7	2	0.47	0.07450
GO:0032364	intracellular oxygen homeostasis	7	2	0.47	0.07450
GO:0097646	calcitonin family receptor signaling pat...	7	2	0.47	0.07450
GO:0033504	floor plate development	7	2	0.47	0.07450
GO:0046463	acylglycerol biosynthetic process	38	4	2.53	0.07451
GO:0030219	megakaryocyte differentiation	44	4	2.93	0.07458
GO:0051241	negative regulation of multicellular org...	817	86	54.46	0.07480
GO:0030183	B cell differentiation	99	14	6.6	0.07498
GO:0007626	locomotory behavior	146	15	9.73	0.07572
GO:0019722	calcium-mediated signaling	144	16	9.6	0.07600
GO:0048839	inner ear development	135	26	9	0.07707
GO:0071222	cellular response to lipopolysaccharide	139	15	9.27	0.07968
GO:0030326	embryonic limb morphogenesis	99	11	6.6	0.08063
GO:0007565	female pregnancy	145	18	9.67	0.08111
GO:0001958	endochondral ossification	25	4	1.67	0.08122
GO:0019369	arachidonate metabolic process	25	4	1.67	0.08122
GO:0001817	regulation of cytokine production	563	59	37.53	0.08169
GO:0000122	negative regulation of transcription by ...	780	62	52	0.08181
GO:0045165	cell fate commitment	172	30	11.47	0.08292
GO:0071230	cellular response to amino acid stimulus	76	9	5.07	0.08294
GO:0051924	regulation of calcium ion transport	145	19	9.67	0.08449
GO:0050729	positive regulation of inflammatory resp...	113	12	7.53	0.08500
GO:0008544	epidermis development	226	35	15.07	0.08562
GO:0070542	response to fatty acid	44	7	2.93	0.08580
GO:0007413	axonal fasciculation	16	3	1.07	0.08632
GO:0048665	neuron fate specification	16	3	1.07	0.08632
GO:0071397	cellular response to cholesterol	16	3	1.07	0.08632
GO:0031290	retinal ganglion cell axon guidance	16	3	1.07	0.08632
GO:1901380	negative regulation of potassium ion tra...	16	3	1.07	0.08632
GO:0090051	negative regulation of cell migration in...	16	3	1.07	0.08632
GO:0036342	post-anal tail morphogenesis	16	3	1.07	0.08632
GO:0010560	positive regulation of glycoprotein bios...	16	3	1.07	0.08632
GO:0008584	male gonad development	106	12	7.07	0.08648
GO:0150104	transport across blood-brain barrier	69	8	4.6	0.08720
GO:0001755	neural crest cell migration	45	6	3	0.08839
GO:0030155	regulation of cell adhesion	590	50	39.33	0.08842
GO:0061844	antimicrobial humoral immune response me...	36	5	2.4	0.08853
GO:1902531	regulation of intracellular signal trans...	1641	137	109.39	0.08911
GO:0051209	release of sequestered calcium ion into ...	82	12	5.47	0.08983
GO:0051289	protein homotetramerization	47	6	3.13	0.09040
GO:0009880	embryonic pattern specification	47	6	3.13	0.09040
GO:0042542	response to hydrogen peroxide	86	8	5.73	0.09117
GO:0032570	response to progesterone	26	4	1.73	0.09117
GO:0061484	hematopoietic stem cell homeostasis	26	4	1.73	0.09117
GO:0120162	positive regulation of cold-induced ther...	70	8	4.67	0.09303
GO:0051897	positive regulation of phosphatidylinosi...	155	15	10.33	0.09310
GO:0072091	regulation of stem cell proliferation	58	9	3.87	0.09432
GO:1902414	protein localization to cell junction	99	11	6.6	0.09447
GO:0014074	response to purine-containing compound	98	10	6.53	0.09466
GO:0046330	positive regulation of JNK cascade	82	9	5.47	0.09475
GO:0031018	endocrine pancreas development	30	5	2	0.09475
GO:0048640	negative regulation of developmental gro...	72	7	4.8	0.09491
GO:0033762	response to glucagon	14	3	0.93	0.09494
GO:0006821	chloride transport	75	7	5	0.09495
GO:0033198	response to ATP	21	3	1.4	0.09503
GO:0060046	regulation of acrosome reaction	8	2	0.53	0.09506
GO:0048752	semicircular canal morphogenesis	8	2	0.53	0.09506
GO:0003093	regulation of glomerular filtration	8	2	0.53	0.09506
GO:0048703	embryonic viscerocranium morphogenesis	8	2	0.53	0.09506
GO:0032754	positive regulation of interleukin-5 pro...	8	2	0.53	0.09506
GO:0046048	UDP metabolic process	8	2	0.53	0.09506
GO:0071372	cellular response to follicle-stimulatin...	8	2	0.53	0.09506
GO:0060442	branching involved in prostate gland mor...	8	2	0.53	0.09506
GO:0003337	mesenchymal to epithelial transition inv...	8	2	0.53	0.09506
GO:0051481	negative regulation of cytosolic calcium...	8	2	0.53	0.09506
GO:0071481	cellular response to X-ray	8	2	0.53	0.09506
GO:0099601	regulation of neurotransmitter receptor ...	8	2	0.53	0.09506
GO:0080154	regulation of fertilization	8	2	0.53	0.09506
GO:0120197	mucociliary clearance	8	2	0.53	0.09506
GO:0014051	gamma-aminobutyric acid secretion	8	2	0.53	0.09506
GO:0015671	oxygen transport	8	2	0.53	0.09506
GO:0045059	positive thymic T cell selection	8	2	0.53	0.09506
GO:0060707	trophoblast giant cell differentiation	8	2	0.53	0.09506
GO:0018149	peptide cross-linking	8	2	0.53	0.09506
GO:0007620	copulation	8	2	0.53	0.09506
GO:0009169	purine ribonucleoside monophosphate cata...	8	2	0.53	0.09506
GO:0060693	regulation of branching involved in sali...	8	2	0.53	0.09506
GO:2000048	negative regulation of cell-cell adhesio...	8	2	0.53	0.09506
GO:0051610	serotonin uptake	8	2	0.53	0.09506
GO:0031915	positive regulation of synaptic plastici...	8	2	0.53	0.09506
GO:0010470	regulation of gastrulation	8	2	0.53	0.09506
GO:0060900	embryonic camera-type eye formation	8	2	0.53	0.09506
GO:0070344	regulation of fat cell proliferation	8	2	0.53	0.09506
GO:0030238	male sex determination	8	2	0.53	0.09506
GO:0141196	transposable element silencing by piRNA-...	8	2	0.53	0.09506
GO:0045657	positive regulation of monocyte differen...	8	2	0.53	0.09506
GO:0036159	inner dynein arm assembly	8	2	0.53	0.09506
GO:0098917	retrograde trans-synaptic signaling	8	2	0.53	0.09506
GO:0021513	spinal cord dorsal/ventral patterning	8	2	0.53	0.09506
GO:0021612	facial nerve structural organization	8	2	0.53	0.09506
GO:0045955	negative regulation of calcium ion-depen...	8	2	0.53	0.09506
GO:0060068	vagina development	8	2	0.53	0.09506
GO:0021782	glial cell development	100	7	6.67	0.09529
GO:0034219	carbohydrate transmembrane transport	97	6	6.47	0.09545
GO:0009887	animal organ morphogenesis	731	88	48.73	0.09550
GO:0009725	response to hormone	677	60	45.13	0.09604
GO:2001238	positive regulation of extrinsic apoptot...	48	6	3.2	0.09694
GO:0071711	basement membrane organization	37	5	2.47	0.09705
GO:0055074	calcium ion homeostasis	216	26	14.4	0.09710
GO:0071805	potassium ion transmembrane transport	114	12	7.6	0.09711
GO:0001764	neuron migration	146	19	9.73	0.09713
GO:0001508	action potential	109	18	7.27	0.09737
GO:0001935	endothelial cell proliferation	124	14	8.27	0.09876
GO:0051055	negative regulation of lipid biosyntheti...	51	7	3.4	0.09936
GO:0035235	ionotropic glutamate receptor signaling ...	23	4	1.53	0.09968
GO:0046686	response to cadmium ion	32	4	2.13	0.09985
GO:0061003	positive regulation of dendritic spine m...	17	3	1.13	0.09985
GO:0001759	organ induction	17	3	1.13	0.09985
GO:0007265	Ras protein signal transduction	100	15	6.67	0.10023
GO:0051216	cartilage development	168	25	11.2	0.10130
GO:0045740	positive regulation of DNA replication	41	5	2.73	0.10164
GO:0070588	calcium ion transmembrane transport	212	23	14.13	0.10221
GO:0042060	wound healing	322	30	21.46	0.10282
GO:0070373	negative regulation of ERK1 and ERK2 cas...	60	7	4	0.10286
GO:0065008	regulation of biological quality	2202	194	146.79	0.10388
GO:0032024	positive regulation of insulin secretion	61	8	4.07	0.10536
GO:0043525	positive regulation of neuron apoptotic ...	49	6	3.27	0.10553
GO:0007605	sensory perception of sound	107	11	7.13	0.10570
GO:0030324	lung development	165	20	11	0.10674
GO:0001570	vasculogenesis	61	7	4.07	0.10991
GO:0030509	BMP signaling pathway	121	18	8.07	0.11194
GO:0048144	fibroblast proliferation	97	14	6.47	0.11236
GO:0071398	cellular response to fatty acid	28	4	1.87	0.11269
GO:0089718	amino acid import across plasma membrane	36	8	2.4	0.11297
GO:0007520	myoblast fusion	31	6	2.07	0.11349
GO:0030514	negative regulation of BMP signaling pat...	50	6	3.33	0.11357
GO:0051058	negative regulation of small GTPase medi...	62	7	4.13	0.11382
GO:0007492	endoderm development	63	6	4.2	0.11416
GO:0032288	myelin assembly	18	3	1.2	0.11416
GO:0045717	negative regulation of fatty acid biosyn...	18	3	1.2	0.11416
GO:2000738	positive regulation of stem cell differe...	18	3	1.2	0.11416
GO:0035372	protein localization to microtubule	18	3	1.2	0.11416
GO:0044706	multi-multicellular organism process	159	23	10.6	0.11433
GO:0001659	temperature homeostasis	135	20	9	0.11467
GO:0048645	animal organ formation	48	12	3.2	0.11522
GO:0055008	cardiac muscle tissue morphogenesis	41	9	2.73	0.11582
